"text","label"
"Quero ouvir mais É o Tchan viu Serginho, tá muito micro essa participação #AltasHoras","0"
"Bacuri   com tucupi kkkkkk mano    #MasterChefBR","1"
"Amo @user  no #VideoShowAoVivo  amanhã","2"
"Vamos recomeçar o episodio de #MasterChefBR porque esse deu muito errado? Agradecida","0"
"Programa de entrevista deveria sempre ter a lembrança que o Bial tem: temos duas orelhas e uma boca #ConversaComBial","1"
"#VideoShowAoVivo do coração, amo este programa desde criança","2"
"#MaisVoce o senso de ridículo manda lembranças lá da Islândia. Ele está bem longe pelo visto","0"
"#MasterChefBR taca tucupi no frango ou no pato, que é do PARÁ hahah","1"
"#ConversaComBial  com o @user  ❤ Amo forte @user","2"
"Já perdemos o #BBB17 esse ano perder o #MasterChefBR tbm no mesmo ano seria crueldade.... será 2017 o ano do fim dos realitys?","0"
"#VideoShowAoVivo tchau delícias, 😍","1"
".@user ,a melhor repórter da TV Sorocaba que vc respeita,😜😜😜#DomingoLegal","2"
"O AZUL N PODE DEIXAR FALTAR COMIDA  #masterchefbr","0"
"Amigos, peguem esse frango e arrocha dentro do forno!!!!!! #MasterChefBR","1"
"#TheNoite como sempre ótimo mas hoje ta muito mara. Altos risos 😂","2"
"Reapresentação do #MasterChefBR termina aqui, pra mim! Não tenho psicológico pra passar por essa tensão daqui em diante novamente! 💔😢💔😢💔😢💔😢💔","0"
"@user Pra quem acha que sardinha é coisa de pobre quero só ver os pratos que serão elaborados. #MasterChefBR","1"
"Sophia Abrahão linda #AltasHoras","2"
"Eu estou com vontade de tomar o sorvete com a cachaça, como faz? #MasterChefBR","0"
"Oi chef de cozinha  #Edecasa","1"
"#MaisVoce falando de Nossa Senhora de Fátima 😍😍💒","2"
"#VideoShowAoVivo ta ai... Tata é a cara desse programa. Sophia q va fazer novela,","0"
"Ana Lídia no #ÉdeCasa 💛💛💛","1"
"Acompanhamos juntos com a Eva Wilma essa bela homenagem ao ator Carlos Zara no #VideoShowAoVivo","2"
"Pra aumentar peso, pra diminuir peso, não sei quantos mil pratos. Tô perdida. #MasterChefBR","0"
"Gente, vou fazer uma Live hj no #Instagram e quero perguntas bem legais! Me enviem inbox! #MasterChefBR","1"
"O @user muito maravilhoso. Já vou atrás do livro novo! #ConversaComBial","2"
"eu ja to aqui pronto pro #MasterChefBR mas ainda falta 1h10 =(","0"
"#VideoShowAoVivo e o @user  na novela Terra Nostra.","1"
"Morrendo de amor pelo filho do Serginho. Coisa mais fofa! #AltasHoras","2"
"Esse #Encontro tá ruim demais. Não tem nada atrativo, não fazem matérias interessantes, os convidados quase não falam de si... Péssimo!","0"
"Aqui no MS falamos ""eita pega"" para demonstrar surpresa,susto,admiração... #VideoShowAoVivo","1"
"Carlos Alberto no #thenoite vai ser bacana","2"
"Nunca mais vai acabar essa matéria chata desse menino não?  #VideoShowAoVivo","0"
"Tô assistindo #maisvoce e não tem áudio,5- acontecendo isso com vocês ? Socorro ~","1"
"Ana Maria assando espetinho no ferro de passar roupa #MaisVoce","2"
"Leonardo querendo que Ana Luiza fosse eliminada e o prato dela foi o melhor 👊🏼#MasterChefBR","0"
"@user é aquela pessoa que você tem vontade de dar um abraço e ser amigo. #altashoras","1"
"COMO EU AMO O #Encontro 😂😂😂","2"
"Eu também tô me hidratando hein kkkkk #MasterChefBR","0"
"Só quero ouvir VAI COMEÇAR A PUTARIAAA HAHAHA🎶 #TheNoite","1"
"Muito bom o @user de hoje 👏👏👏👏 #DomingoLegal.","2"
"#MasterChefBR Meu deus Jacquin tá chorando... vms cancelar essa eliminação","0"
"Samurai quer sushi pra comer. #AltasHoras","1"
"@user esse sabor novo é uma homenagem ao espinho do começo da temporada do #MasterChefBR? 😁 finalmente taioba tbm no La Guapa! ❤️","2"
"#MasterChefBr Vcs já têm um vídeo com a parte em q aparece o Thiago Castanho? Perdi : (","0"
"#videoshowaovivo o menino de terra nostra e o Zac de rock story","1"
"Valter nunca critiquei #MasterChefBR","2"
"Namaria colaborando mais uma vez com a fábrica de memes 😂😂😂😂#maisvocê","0"
"@user dá 30 minutos para o @user e 15 minutos para #osdiasnaoeramassim e fica tudo numa boa e cheio de audiência #encontro","1"
"@user Seeeerio? Mdssssss agora tenho mais motivo pra torcer por ele e ele ser meh crush.. #MasterChefBR","2"
"serasse hj a Mirian sai???? #MasterChefBR","0"
"Beckham não mudou nada kkkk 😂😂😂 !! #TheNoite","1"
"que linda a Paola cozinhando 😍 #MasterchefBR","2"
"E agora com a entrada do programa vi que escrevi o nome de todo mundo errado 😂😂😂😂 #MasterChefBR","0"
"#MasterChefBR meu prato principal seria ovo mexido com copo d'água.","1"
"@user O máximo #MasterChefBR","2"
"Não to aguentando os comentários desse tim maia #MasterChefBR","0"
"Cada peça aqui em Alagoas...kkkkkkkk #VideoShowAoVivo","1"
"O Leo: - Eu não acredito que tô aqui encima!  A @user: - Desce!    Kkkkkkkkkkkkkkkkkkk  #MasterChefBR","2"
"A plateia do Caras e Bocas pisaria muito nessa plateia do #altashoras","0"
"Só faltou o Nabby Clifford dizer: "" fora temer "". #encontro","1"
"@user Pelo que eu saiba o Danilo Gentili não tem acessoria. 😊👍 #TheNoite","2"
"O #ConversaComBial de hoje começou 35 minutos depois do horário divulgado no site da programação da Globo.","0"
"Alguém nesse universo NÃO gosta do Zeca Pagodinho? Acho que não é possível! E só um detalhe, é BOTAFOGUENSE! #conversacombial","1"
"Ao mesmo tempo que eu amo a @user eu tenho medo dela não da pra imaginar o que passa naquela cabecinha!!! #MasterChefBR","2"
"Miriam aparece e eu blehhhh 😬#MasterChefBR","0"
"Consolidados - SBT (12/05):  #TheNoite @user 3.3 #SBTNotícias - Madrugada I 2.0 #SBTNotícias - Madrugada II 2.1","1"
"Ótimo início do #TheNoite heheheh","2"
"#MaisVoce , eu já tomei esse milkshake da Kombosa e não gostei. Principalmente do atendimento deles, muito ruim.","0"
"Hoje tem #MasterChefBR  😱😱😱😱","1"
"Olha a Ninaa! #TheNoite","2"
"Putz, tomei spoiler do #MasterchefBR","0"
"Oi fatima manda a @user cantar #Encontro","1"
"Falar de comida rende, pq o Serginho está a 30 min falando sobre o assunto. Papo mais longo da história do #AltasHoras","2"
"Essa depilação na sardinha é sem fim #MasterChefBr","0"
"Drauzio Varella: não adianta só construir presídio. Precisa um novo por mês. (Acho eu então pena de morte p/crime hediondo) #ConversaComBial","1"
"""vc ta passando bem?"" BERRO kkkkkkkkk #MasterChefBR","2"
"Muito fácil se dedicar a esportes radicais com estrutura familiar e apoio financeiro, né? #MaisVoce","0"
"Quase chorei quando Vitor B teve que sair para o ambulatório... Meu crush ♥  #MasterChefBR","1"
"Confesso que sou fãzinha da Bela Gil. #Altashoras","2"
"Posso falar q eu quase MORRI por causa do @user hj no #MasterChefBR ??? Me matou de aflição, cara!!!! 😱 Ainda bem q deu certo depois.","0"
"Consolidados - SBT (18/05):  #TheNoite 4.3 #SBTNotícias I 3.2 #SBTNotícias II 2.4","1"
"O #JN tá competindo com o #MasterChefBR pra ver quem dura mais?","2"
"@user @user @user Isso aí, vai pra cima dessas cobras! #MasterChefBR","0"
"A aliança terá que ser trocada rs #Encontro","1"
"Comida paraense é mt boa #MasterChefBR","2"
"A Mirian acha que com esse choro dela vai garantir ela ficar #MasterChefBR","0"
"A @user de vestido de poá no #VideoShowAoVivo. Plmdds! 😍","1"
"Gui santiago cantando  sonha comigo  foi lindo  paralisei na frente da tv , terminem o programa com ele . #VideoShowAoVivo","2"
"Triste com a saída do Vitor B #MasterChefBR","0"
"@user por favor queria muito ver os bastidores da cena do parto de Anna #VideoShowAoVivo","1"
"Só eu sonho em tenho uma mise en place sempre prontinha toda a vez q vou cozinhar??? Quero uma igual do Raul toda a vida #MasterChefBR","2"
"Quero @user no #Encontro é pedir demais produção? ! Não, obg de nada. 😌👑💕👏👏 @user","0"
"#AltasHoras Voto no Marco Luque pra sair da casa.","1"
"DAQUI A POUCO VAI COMEÇAR #MasterchefBR","2"
"Esses modos de votação são os mais torturantes  #MasterChefBR","0"
"esse vitor b é muito a cara do leandro do klb começo de carreira, só faltava ser vesguinho #masterchefbr","1"
"Hebe cantando, que voz linda ela tinha #MaisVoce","2"
"#VideoShowAoVivo mostrando o resumo de #OsDiasEramAssim so comprova que a coisa ta ruim pro lado da novela","0"
"Low carb só ia dar o escondidinho de frango com creme de couve-flor #MasterChefBR #MasterChef","1"
"#VideoShowAoVivo Sophia Você tá Maravilhosa!","2"
"Eduardo, se você quis ser um grande babaca em rede nacional vc conseguiu. #encontro #saimachista","0"
"Bial abre o programa com LAURO JARDIM. Entrevista gravada hoje #ConversaComBial","1"
"O vídeo show fica muito melhor quando  vcs 2 apresentam @user @user #VideoShowAoVivo","2"
"Frango a passarinha @user #MaisVoce NaMaria","0"
"Psicando a Mirian pq sim. #masterchefbr","1"
"Ela sorrindo, aí Deus ksjsgsv 😍😍😍 #DomingoLegal","2"
"@user está na equipe errada #MasterChefBR","0"
"A Lua jamais se enquadraria como caprícorniana. Eu sou um exemplo de pessimismo e realismo. #Encontro","1"
"O que foi a vovó Galvão pedindo um selinho pro @user ????  kkkkkkkkk amei  #encontro","2"
"Agora recebam ele que tem paladar infantil @user #TheNoite","0"
"Foi nessa gravação que o #VideoShowAoVivo ta mostrando que os moradores acharam a Paolla um docinho","1"
"Padre Fabio de Mello vai cantar Trem Bala no #ConversaComBial, já sei que vou chorar!","2"
"#Encontro Fatima eu fico triste quando o #Fantastico começa no Domingo a noite...kkkk sinal que o Fds acabou!!!!","0"
"#somostodosherois #encontro vamos mudar o mundo!","1"
"#VideoShowAoVivo  Kk não tenho TV, tô assistindo na casa de um amigo. AMANDOOOO... Alô de Panambi - RS","2"
"Essa carne ta parecendo um pedaço de côco no prato kkkkkkkkk #MasterChefBR","0"
"Eu e a Júlia chorando assistindo #MasterChefBR","1"
"""Cada um que expulse o diabo que criou."" -de Melo, Fábio HAHAHAHAHAHAHAHAAHA #conversacombial","2"
"FÉ NO PAI QUE A MIRIAN SAI #MasterChefBR","0"
"O Choque de Líli  de TD+ para Germana de Novo Mundo, aconteceu o mesmo com Beth de Andando Nas Nuvens para Maria João de UGA UGA   #MaisVoce","1"
"#thenoite @user @user Diguinho sensualizando sem ser vulgar","2"
"Quando eu digo q tem muita mãe  machista e por isso o machismo ainda persiste, alguns me xingam tá aí a prova hj no #Encontro","0"
"To aqui bem linda, esperando o meu #MasterChefBR","1"
"O Padre fabio de melo lacrando no Snap Chat,,, #ConversaComBial","2"
"Gente desfia o frango direto na panela de pressão, nunca viram aquelas dicas no Face?  #MasterChefBR","0"
"Porque Laura Müller não está participando do #AltasHoras?","1"
"Fátima e minha diva #VideoShowAoVivo","2"
"#masterchefbr Falo nada dessa propaganda mentirosa do @user . Chega la é um sanduiche com gosto de isopor temperado com agua.","0"
"Só VRÁ hj no #Encontro","1"
"#MaisVoce Viviane Pasmanter, melhor atriz. Dá logo um Oscar pra essa mulher","2"
"Cada pergunta idiotaq esse povo da plateia faz #altashoras","0"
"Olá, @user! Gostaríamos de ver a cantora e youtuber @user no #MaisVocê. Obrigada! @user @user","1"
"EU TO AMANDO #masterchefBr 😍😍😍😍","2"
"#maisvoce @user Nesse caso é que essa Garota é HiperMojentinha mesmo..acredito que antes da fama comia pão com ovo kkk","0"
"Revoltado que ninguém usou bacuri. #MasterChefBR","1"
"#VideoShowAoVivo mostrou @user pequenininho numa participação na novela terra nostra e 1999 que fofoooo...lindo desde sempre :)","2"
"Rico manda suas roupas  na lavanderia e já vem passada.....Eles não sabem nem o que é ferro de passar!!! #MaisVoce","0"
"#MaisVocê o que tá acontecendo com NaMaria?","1"
"A Regra do Jogo era legal #VideoShowAoVivo","2"
"CANCELA O EPISÓDIO DE HOJE  #MasterChefBR","0"
"otaviano não percebe nem quando o joca nao ta bancada quero ver reparar no cabelo kkkj #VideoShowAoVivo","1"
"@user está linda! Super básica e gata. Só pergunta pro @user onde comprou a blusa pq tb tô querendo #VideoShowAoVivo","2"
"O Bial não para de interromper o entrevistado 🙄🙄 #ConversaComBial","0"
"Ana Maria, agora, fazendo frango a passarinho: ""vai que alguém não come alho, tô traumatizada"" #MaisVocê","1"
"A @user  ta me representando hj  @MChefVitorB tá me amando do coração #MasterChefBR","2"
"Eu fico vendo esse povo achando que vai dar certo , chega na hora ... tudo Errado  #MasterChefBR","0"
"Achei q o @user so ficava acuado assim qnd via aranhas kkkkkkkkkkkkkk #TheNoite","1"
"Poesia com rapadura logo no início do #encontro. 😍😍😍 Que lindo! @user arrasa sempre!","2"
"Eles perdem tempo fazendo coisas que não acrescentam nada no prato. São desorganizados e é isso que faz a comida sair ruim #MasterChefBR","0"
"#TheNoite com @user foi 10/10","1"
"#VideoShowAoVivo  Aqui em Pernambuco se chama dudu!!! Zeca e Otaviano❤❤❤❤","2"
"Assistindo o episódio 7 do #MasterChefBR e a Mirian como sempre me irritando... acha que porque tem idade só ela sabe tudo.","0"
"#MasterChefBR Acho justo o Vítor ter um tempo pra fazer o prato depois do atendimento médico!","1"
"Só assistindo #éDeCasa pra ver se vai aparecer o #chef gato de novo!!!","2"
"Porra acabei de ver quem saiu do #MasterChefBR e eu ainda não assisti o ep de ontem.... VSF 😡","0"
"Já, já logo após o #JornalRational do #ProgramaDoRatinho 😂😂👍 tem participação especial na #APraçaÉNossa, em seguida #TheNoite no @user.","1"
"Maluma tudo de bom ... 😍😍 #TheNoite","2"
"Se o Vitor sair eu choro/se o Vitor sair eu choro/se o Vitor sair eu choro /se o Vitor sair eu choro/ #MasterChefBR","0"
"Quendaaaaaa Xuxa na Globo.... Mega destaques Poder da Hebe #MaisVoce","1"
"Esse quadro adultos com voz de criança é sensacional 😂😂😂 #TheNoite","2"
"#MaisVocê essa cena é tão 😢😢😢😢","0"
"De fato. Quando a mulher é mais velha que o homem o preconceito é muito maior que um homem mais velho que uma mulher #Encontro","1"
"#VideoShowAoVivo  impossível não chorar com essa menininha , parabéns Fátima e vídeoshow! A vida é risos, mas é bom perceber a realidade. Bj","2"
"olha a hora que a pessoa vai dormir por causa de #MasterChefBR","0"
"#MaisVocê namaria,o q fizeram com vc mulher?","1"
"Sou super fã  dessa mulher incrível,  inteligente e excelente apresentadora.  #VideoShowAoVivo","2"
"#encontro que ridículo esta atitude machista deste cara ai , e a ""namorada"" dele será que é assim que ela quer ser tratada?","0"
"Travou ali no 27 x 24 #MasterChefBR","1"
"Esse mezanino vai cair...pke tá O PESO! #MasterchefBR","2"
"Aff, mais uma semana aturando o Leonardo! #SaiLeonardo semana q vem então! Otimismo neh @user @user #MasterChefBR","0"
"#conversacomBial  ""O machismo se estende até dentro das prisões"" .","1"
"Gente a Namaria tá com a pantufa do unicórnio que eu tô desejando há meses! Manda ela tirar minha pantufa do pé! Obrigada,de nada #MaisVoce","2"
"Como esse Léo é insuportável, ridículo #MasterChefBR","0"
"Direito do Cidadão ter armas. #TheNoite","1"
"Sei lá mas o #MaisVocê ta a sua cara hoje @user  Feliz Aniversário!!!","2"
"A mulher quer um bando de filho pra vó, a creche e os outros filhos cuidarem! Falta de responsabilidade a gente vê no #encontro","0"
"Alô lorinha ô lorinha você sabe mexer #altashoras #eotchannoaltashoras","1"
"Ontem o #MasterChefBR  foi muito dahora com os lutadores.","2"
"""Não tá morto quem paleia"" Thaíse não me faz lembrar de BBB agora! #MasterChefBR","0"
"O negócio é torcer para os chatos, pois sempre os que nós torcemos acabam saindo... #MasterChefBR","1"
"Fiuk lindo maravilhoso! #Maisvoce #Viva no viva !","2"
"Eu to desesperada #MasterChefBR","0"
"preciso aguentar firme pra ficar acordada até o final do episódio aaaaa #MasterChefBR","1"
"#Encontro mostrando a história do cabo da polícia militar q salvou 20 pessoas de um incêndio 👏👏 Por mais policiais como este cabo p/ o mundo","2"
"Chorando estou!!! #AltasHoras","0"
"Uma família toda cacheado no #Encontro com Fátima Bernardes @user","1"
"#AltasHoras mesmo deitada estou me acabando com É o Tchan! Adorooooo💃💃💃😍","2"
"Aliança ta pequena pra esse dedo ai né #Encontro","0"
"TCHAU PESSOAL!!! ATÉ DOMINGO QUE VEM!!! #DomingoLegal","1"
"amei a roupa da Ana hoje, quero uma assim pra ir trabalhar #MaisVoce","2"
"#MasterChefBR VITOR V PASSANDO O DEDO NA BOCA E NO FRANGO SOCORRO","0"
"@user o pai de todos no #TheNoite 😂👏👏","1"
"Eu vivi pra ver a Ana Maria de unicórnio kkjj #MaisVoce","2"
"acho estas flores  altas d+ para essa mesa de jantar da Ana, a conversa vai ser difícil #MaisVoce","0"
"Vai caralhooo!!! #MasterChefBR","1"
"@user Imperdível assistir essa linda no #Encontro","2"
"""Ana Luiza deu uma despirocada"" #MasterChefBR KKKKKKKKKKKKKK","0"
"Vanessa sincera #AltasHoras","1"
"o dia que eu cantar na fátima vai ser muito top porque eu sou muito fanzoca #Encontro","2"
"Ana Paula falando ""Não é algo q vc coma todo dia"". Como assim? Fígado de boi e moela é o que mais vende em açougue de bairro! #MasterChefBR","0"
"Chorando muito com esse #encontro de hj","1"
"Que homem lindo! Minha amiga disse que ele é gay, só porque ele é bonito 😂 #DomingoLegal","2"
"Bem que poderia ter repescagem no #MasterChefBR pro @user  voltar e mostrar do que ele é capaz.❤ homem Guerreiro e batalhador.","0"
